1.622000000000000000e+03 9.170161962509155273e+00 2.043000000000000000e+03 9.474901676177978516e+00 2.008000000000000000e+03 7.340936183929443359e+00 1.871000000000000000e+03 1.377834630012512207e+01 1.965000000000000000e+03 1.155938410758972168e+01 1.784000000000000000e+03 1.089643526077270508e+01
3.191000000000000000e+03 3.926253390312194824e+01 3.511000000000000000e+03 5.271447420120239258e+01 2.686000000000000000e+03 4.571768426895141602e+01 3.558000000000000000e+03 5.393683171272277832e+01 2.949000000000000000e+03 6.522792863845825195e+01 3.325000000000000000e+03 5.176802039146423340e+01
